ns=2;s=OPC_1.Festo_Bohren/ConnectionType;S7 - TCP/IP;2019-03-21 14:13:24.001
ns=2;s=OPC_1.Festo_Magazin/Connected;false;2019-03-25 16:30:19.601
ns=2;s=OPC_1.Festo_Magazin/WriteItemCount;0;2019-03-21 14:13:24.001
ns=2;s=OPC_1.Festo_Magazin/WriteComplete;1;2019-03-21 14:13:24.001
ns=2;s=OPC_1.Festo_Magazin/ConnectionType;S7 - TCP/IP;2019-03-21 14:13:24.001
ns=2;s=OPC_1.Festo1/Connected;false;2019-03-25 16:29:22.775
ns=2;s=OPC_1.Festo1/WriteItemCount;90;2019-03-25 13:52:25.894
ns=2;s=OPC_1.Festo1/WriteComplete;1;2019-03-25 13:52:25.894
ns=2;s=OPC_1.Festo1/ConnectionType;S7 - TCP/IP;2019-03-21 14:13:24.001
ns=2;s=OPC_1.RFID-01/Connected;true;2019-03-22 16:27:04.259
ns=2;s=OPC_1.RFID-01/WriteItemCount;480;2019-03-26 16:39:22.234
ns=2;s=OPC_1.RFID-01/VersionPGAS;8224;2019-03-22 16:27:04.399
ns=2;s=OPC_1.RFID-01/VersionPLC;1;2019-03-22 16:27:04.399
ns=2;s=OPC_1.RFID-01/WriteComplete;1;2019-03-26 16:39:22.234
ns=2;s=OPC_1.RFID-01/ConnectionType;S7 - TCP/IP;2019-03-26 16:53:37.728
ns=2;s=OPC_1.RFID-01/State;Run;2019-03-22 16:27:04.391
ns=2;s=OPC_1.RFID-01/MLFB;6ES7 214-1HG40-0XB0 ;2019-03-22 16:27:04.399
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[20].Status SAP;0;2019-03-26 16:39:23.453
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[20].Istmenge;0;2019-03-26 16:39:23.453
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[20].Sollmenge;0;2019-03-26 16:39:23.453
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[20].Positionsnummer;0;2019-03-26 16:39:23.453
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[19].Status SAP;0;2019-03-26 16:39:23.453
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[19].Istmenge;0;2019-03-26 16:39:23.453
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[19].Sollmenge;0;2019-03-26 16:39:23.419
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[19].Positionsnummer;0;2019-03-26 16:39:23.431
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[18].Status SAP;0;2019-03-26 16:39:23.419
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[18].Istmenge;0;2019-03-26 16:39:23.406
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[18].Sollmenge;0;2019-03-26 16:39:23.364
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[18].Positionsnummer;0;2019-03-26 16:39:23.372
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[17].Status SAP;0;2019-03-26 16:39:23.353
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[17].Istmenge;0;2019-03-26 16:39:23.353
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[17].Sollmenge;0;2019-03-26 16:39:23.320
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[17].Positionsnummer;0;2019-03-26 16:39:23.320
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[16].Status SAP;0;2019-03-26 16:39:23.320
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[16].Istmenge;0;2019-03-26 16:39:23.304
